CASCADE_ID,HRU_UP_ID,CASCADE_TYPE_UP,UP_ROW,UP_COL,UP_X,UP_Y,HRU_DOWN_ID,CASCADE_TYPE_DOWN,DOWN_ROW,DOWN_COL,DOWN_X,DOWN_Y,CASC_PCT,HRU_STRM_SEG_DOWN,HRU_RCH_DOWN
       179,      1170,1,        15,        64,   220077.7968750000,  4371884.0000000000,      1249,1,        16,        64,   220077.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       180,      1170,1,        15,        64,   220077.7968750000,  4371884.0000000000,      1171,1,        15,        65,   220167.7968750000,  4371884.0000000000,0.500000000000,         0,         0
       181,      1171,1,        15,        65,   220167.7968750000,  4371884.0000000000,      1250,1,        16,        65,   220167.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       182,      1171,1,        15,        65,   220167.7968750000,  4371884.0000000000,      1172,1,        15,        66,   220257.7968750000,  4371884.0000000000,0.500000000000,         0,         0
       183,      1179,1,        15,        73,   220887.7968750000,  4371884.0000000000,      1258,1,        16,        73,   220887.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       184,      1179,1,        15,        73,   220887.7968750000,  4371884.0000000000,      1178,1,        15,        72,   220797.7968750000,  4371884.0000000000,0.500000000000,         0,         0
       185,      1222,1,        16,        37,   217647.7968750000,  4371794.0000000000,      1301,1,        17,        37,   217647.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       186,      1222,1,        16,        37,   217647.7968750000,  4371794.0000000000,      1223,1,        16,        38,   217737.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       187,      1223,1,        16,        38,   217737.7968750000,  4371794.0000000000,      1302,1,        17,        38,   217737.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       188,      1223,1,        16,        38,   217737.7968750000,  4371794.0000000000,      1224,1,        16,        39,   217827.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       189,      1224,1,        16,        39,   217827.7968750000,  4371794.0000000000,      1303,1,        17,        39,   217827.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       190,      1224,1,        16,        39,   217827.7968750000,  4371794.0000000000,      1225,1,        16,        40,   217917.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       191,      1225,1,        16,        40,   217917.7968750000,  4371794.0000000000,      1304,1,        17,        40,   217917.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       192,      1225,1,        16,        40,   217917.7968750000,  4371794.0000000000,      1226,1,        16,        41,   218007.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       193,      1226,1,        16,        41,   218007.7968750000,  4371794.0000000000,      1305,1,        17,        41,   218007.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       194,      1226,1,        16,        41,   218007.7968750000,  4371794.0000000000,      1227,1,        16,        42,   218097.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       195,      1227,1,        16,        42,   218097.7968750000,  4371794.0000000000,      1148,1,        15,        42,   218097.7968750000,  4371884.0000000000,0.500000000000,         0,         0
       196,      1227,1,        16,        42,   218097.7968750000,  4371794.0000000000,      1228,1,        16,        43,   218187.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       197,      1233,1,        16,        48,   218637.7968750000,  4371794.0000000000,      1312,1,        17,        48,   218637.7968750000,  4371704.0000000000,0.333333343267,         0,         0
       198,      1233,1,        16,        48,   218637.7968750000,  4371794.0000000000,      1232,1,        16,        47,   218547.7968750000,  4371794.0000000000,0.333333343267,         0,         0
       199,      1233,1,        16,        48,   218637.7968750000,  4371794.0000000000,      1234,1,        16,        49,   218727.7968750000,  4371794.0000000000,0.333333343267,         0,         0
       200,      1248,1,        16,        63,   219987.7968750000,  4371794.0000000000,      1327,1,        17,        63,   219987.7968750000,  4371704.0000000000,0.333333343267,         0,         0
       201,      1248,1,        16,        63,   219987.7968750000,  4371794.0000000000,      1247,1,        16,        62,   219897.7968750000,  4371794.0000000000,0.333333343267,         0,         0
       202,      1248,1,        16,        63,   219987.7968750000,  4371794.0000000000,      1249,1,        16,        64,   220077.7968750000,  4371794.0000000000,0.333333343267,         0,         0
       203,      1249,1,        16,        64,   220077.7968750000,  4371794.0000000000,      1328,1,        17,        64,   220077.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       204,      1249,1,        16,        64,   220077.7968750000,  4371794.0000000000,      1250,1,        16,        65,   220167.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       205,      1250,1,        16,        65,   220167.7968750000,  4371794.0000000000,      1329,1,        17,        65,   220167.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       206,      1250,1,        16,        65,   220167.7968750000,  4371794.0000000000,      1251,1,        16,        66,   220257.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       207,      1251,1,        16,        66,   220257.7968750000,  4371794.0000000000,      1330,1,        17,        66,   220257.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       208,      1251,1,        16,        66,   220257.7968750000,  4371794.0000000000,      1252,1,        16,        67,   220347.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       209,      1259,1,        16,        74,   220977.7968750000,  4371794.0000000000,      1338,1,        17,        74,   220977.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       210,      1259,1,        16,        74,   220977.7968750000,  4371794.0000000000,      1258,1,        16,        73,   220887.7968750000,  4371794.0000000000,0.500000000000,         0,         0
       211,      1300,1,        17,        36,   217557.7968750000,  4371704.0000000000,      1379,1,        18,        36,   217557.7968750000,  4371614.0000000000,0.500000000000,         0,         0
       212,      1300,1,        17,        36,   217557.7968750000,  4371704.0000000000,      1301,1,        17,        37,   217647.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       213,      1301,1,        17,        37,   217647.7968750000,  4371704.0000000000,      1380,1,        18,        37,   217647.7968750000,  4371614.0000000000,0.500000000000,         0,         0
       214,      1301,1,        17,        37,   217647.7968750000,  4371704.0000000000,      1302,1,        17,        38,   217737.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       215,      1302,1,        17,        38,   217737.7968750000,  4371704.0000000000,      1381,1,        18,        38,   217737.7968750000,  4371614.0000000000,0.500000000000,         0,         0
       216,      1302,1,        17,        38,   217737.7968750000,  4371704.0000000000,      1303,1,        17,        39,   217827.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       217,      1303,1,        17,        39,   217827.7968750000,  4371704.0000000000,      1382,1,        18,        39,   217827.7968750000,  4371614.0000000000,0.500000000000,         0,         0
       218,      1303,1,        17,        39,   217827.7968750000,  4371704.0000000000,      1304,1,        17,        40,   217917.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       219,      1304,1,        17,        40,   217917.7968750000,  4371704.0000000000,      1383,1,        18,        40,   217917.7968750000,  4371614.0000000000,0.500000000000,         0,         0
       220,      1304,1,        17,        40,   217917.7968750000,  4371704.0000000000,      1305,1,        17,        41,   218007.7968750000,  4371704.0000000000,0.500000000000,         0,         0
       221,      1305,1,        17,        41,   218007.7968750000,  4371704.0000000000,      1306,1,        17,        42,   218097.7968750000,  4371704.0000000000,1.000000000000,         0,         0
       222,      1306,1,        17,        42,   218097.7968750000,  4371704.0000000000,      1307,1,        17,        43,   218187.7968750000,  4371704.0000000000,1.000000000000,         0,         0
